course_id,course_code,course_name,category,programme,year,semester,batch,credits,course_type,theory_hours,lab_hours,tutorial_hours,total_weekly_hours,faculty_assigned,enrollment,prerequisite,co_requisite,assessment_pattern
583,UGMI47ORVB3,Operations Research V,Minor,FYUP,4,7,Batch-3,3,Theory,3,0,1,4,Prof. Ashish Yadav,37,,,Practical (60%) + Theory (40%)
584,UGSK47GDB3,Graphic Design,Skill-Based,FYUP,4,7,Batch-3,3,Practical,2,0,1,3,Prof. Kiran Desai,30,,,Practical (60%) + Theory (40%)
585,UGSK47FL(B3,Foreign Language (Spanish) II,Skill-Based,FYUP,4,7,Batch-3,2,Practical,1,0,1,2,Prof. Bhushan Patel,28,,,Practical (60%) + Theory (40%)
586,UGSK47PSIB3,Public Speaking III,Skill-Based,FYUP,4,7,Batch-3,2,Practical,1,0,1,2,Prof. Manoj Shukla,24,,,Practical (60%) + Theory (40%)
587,UGSK47AWIB3,Academic Writing IV,Skill-Based,FYUP,4,7,Batch-3,2,Practical,1,0,1,2,Dr. Sushma Goyal,24,,,Practical (60%) + Theory (40%)
588,UGSK47PSVB3,Problem Solving V,Skill-Based,FYUP,4,7,Batch-3,2,Practical,1,0,1,2,Dr. Sushma Goyal,30,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
589,UGAE47CSBB3,Cyber Security Basics,AEC,FYUP,4,7,Batch-3,3,Theory,3,0,1,4,Prof. Rakesh Gupta,24,,,Practical (60%) + Theory (40%)
590,UGAE47RLIB3,Regional Language II,AEC,FYUP,4,7,Batch-3,2,Theory,2,0,0,2,Prof. Ajit Gupta,30,Basic Regional,,Practical (60%) + Theory (40%)
591,UGAE47IAWB3,Internet and Web Technologies III,AEC,FYUP,4,7,Batch-3,3,Theory,3,0,1,4,Dr. Kalpana Verma,22,,,Continuous Assessment (40%) + End-term (60%)
592,UGAE47ASIB3,Analytical Skills IV,AEC,FYUP,4,7,Batch-3,2,Theory,2,0,0,2,Dr. Alka Shukla,28,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
593,UGAE47ECVB3,English Communication V,AEC,FYUP,4,7,Batch-3,2,Theory,2,0,0,2,Prof. Prakash Verma,26,,,Continuous Assessment (40%) + End-term (60%)
594,UGVA47IPAB3,Indian Philosophy and Traditions,VAC,FYUP,4,7,Batch-3,2,Theory,2,0,0,2,Dr. Rina Sharma,24,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
595,UGVA47TAAB3,Traditional Arts and Crafts II,VAC,FYUP,4,7,Batch-3,2,Theory,2,0,0,2,Dr. Bharti Sharma,28,,,Practical (60%) + Theory (40%)
596,UGVA47CVIB3,Constitutional Values III,VAC,FYUP,4,7,Batch-3,2,Theory,2,0,0,2,Prof. Praveen Kumar,26,,,Continuous Assessment (40%) + End-term (60%)
597,UGVA47SLIB3,Sustainable Living IV,VAC,FYUP,4,7,Batch-3,1,Theory,1,0,0,1,Dr. Lakshmi Narayan,24,,,Continuous Assessment (40%) + End-term (60%)
598,UGVA47EAMB3,Ethics and Moral Values V,VAC,FYUP,4,7,Batch-3,1,Theory,1,0,0,1,Prof. Sunil Bhatt,26,,,Practical (60%) + Theory (40%)
599,UGMA48BAB3,Business Analytics,Major,FYUP,4,8,Batch-3,5,Theory,5,0,1,6,Dr. Shruti Iyer,74,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
600,UGMA48EPIB3,Educational Psychology II,Major,FYUP,4,8,Batch-3,5,Theory,5,0,1,6,Prof. Ravi Krishnan,68,Basic Educational,,Practical (60%) + Theory (40%)
601,UGMA48EEIB3,Environmental Education III,Major,FYUP,4,8,Batch-3,4,Theory,4,0,1,5,Prof. Mukesh Agarwal,59,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
602,UGMA48AIB3,Auditing IV,Major,FYUP,4,8,Batch-3,5,Theory,5,0,1,6,Prof. Nitin Bhatia,71,,,Continuous Assessment (40%) + End-term (60%)
603,UGMA48MCVB3,Mass Communication V,Major,FYUP,4,8,Batch-3,3,Theory,3,0,1,4,Dr. Nidhi Goyal,64,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
604,UGMA48SIB3,Sociology I,Major,FYUP,4,8,Batch-3,5,Theory,5,0,1,6,Prof. Anil Kumar,63,,,Project (50%) + Presentation (30%) + Viva (20%)
605,UGMI48PSB3,Peace Studies,Minor,FYUP,4,8,Batch-3,3,Theory,3,0,1,4,Prof. Arun Kumar,36,,,Practical (60%) + Theory (40%)
606,UGMI48SWIB3,Social Work II,Minor,FYUP,4,8,Batch-3,4,Theory,4,0,1,5,Prof. Vinay Joshi,39,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
607,UGMI48PIB3,Psychology III,Minor,FYUP,4,8,Batch-3,4,Theory,4,0,1,5,Dr. Preeti Jain,34,Basic Psychology,,Continuous Assessment (40%) + End-term (60%)
608,UGMI48MSIB3,Media Studies IV,Minor,FYUP,4,8,Batch-3,4,Theory,4,0,1,5,Prof. Gaurav Tiwari,34,,,Continuous Assessment (40%) + End-term (60%)
609,UGMI48SDVB3,Sustainable Development V,Minor,FYUP,4,8,Batch-3,3,Theory,3,0,1,4,Prof. Priyanka Sharma,41,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
610,UGSK48FL(B3,Foreign Language (German),Skill-Based,FYUP,4,8,Batch-3,2,Practical,1,0,1,2,Dr. Manisha Chandra,26,,,Practical (60%) + Theory (40%)
611,UGSK48GDIB3,Graphic Design II,Skill-Based,FYUP,4,8,Batch-3,2,Practical,1,0,1,2,Prof. Rohit Mehta,22,,,Continuous Assessment (40%) + End-term (60%)
612,UGSK48PSIB3,Problem Solving III,Skill-Based,FYUP,4,8,Batch-3,3,Practical,2,0,1,3,Dr. Manju Agarwal,29,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
613,UGSK48TMIB3,Time Management IV,Skill-Based,FYUP,4,8,Batch-3,3,Practical,2,0,1,3,Dr. Usha Rani,23,Basic Time,,Practical (60%) + Theory (40%)
614,UGSK48AWVB3,Academic Writing V,Skill-Based,FYUP,4,8,Batch-3,3,Practical,2,0,1,3,Dr. Kalpana Verma,28,Basic Academic,,Continuous Assessment (40%) + End-term (60%)
615,UGAE48ESB3,Environmental Studies,AEC,FYUP,4,8,Batch-3,2,Theory,2,0,0,2,Prof. Varun Chopra,24,,,Practical (60%) + Theory (40%)
616,UGAE48DPAB3,Data Privacy and Ethics II,AEC,FYUP,4,8,Batch-3,3,Theory,3,0,1,4,Dr. Usha Rani,29,Basic Data,,Project (50%) + Presentation (30%) + Viva (20%)
617,UGAE48ECIB3,English Communication III,AEC,FYUP,4,8,Batch-3,2,Theory,2,0,0,2,Prof. Vinay Joshi,28,,,Practical (60%) + Theory (40%)
618,UGAE48CSBB3,Cyber Security Basics IV,AEC,FYUP,4,8,Batch-3,2,Theory,2,0,0,2,Dr. Anita Kulkarni,25,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
619,UGAE48REVB3,Research Ethics V,AEC,FYUP,4,8,Batch-3,2,Theory,2,0,0,2,Dr. Bindu Agrawal,28,,,Practical (60%) + Theory (40%)
620,UGVA48CDB3,Community Development,VAC,FYUP,4,8,Batch-3,2,Theory,2,0,0,2,Dr. Suman Devi,30,Basic Community,,Continuous Assessment (40%) + End-term (60%)
621,UGVA48CAIB3,Climate Action II,VAC,FYUP,4,8,Batch-3,1,Theory,1,0,0,1,Dr. Sunita Verma,30,,,Practical (60%) + Theory (40%)
622,UGVA48WMIB3,Waste Management III,VAC,FYUP,4,8,Batch-3,1,Theory,1,0,0,1,Prof. Gaurav Tiwari,28,,,Continuous Assessment (40%) + End-term (60%)
623,UGVA48FMAB3,Folk Music and Dance IV,VAC,FYUP,4,8,Batch-3,2,Theory,2,0,0,2,Dr. Shruti Iyer,28,,,Practical (60%) + Theory (40%)
624,UGVA48SLVB3,Sustainable Living V,VAC,FYUP,4,8,Batch-3,1,Theory,1,0,0,1,Dr. Shweta Saxena,27,Basic Sustainable,,Practical (60%) + Theory (40%)
625,UGMA11ESB4,Educational Statistics,Major,FYUP,1,1,Batch-4,4,Theory,4,0,1,5,Dr. Sushma Goyal,73,Basic Educational,,Mid-term (30%) + End-term (50%) + Assignment (20%)
626,UGMA11EPAB4,Educational Planning and Management II,Major,FYUP,1,1,Batch-4,4,Theory,4,0,1,5,Prof. Sanjay Joshi,87,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
627,UGMA11FMIB4,Financial Markets III,Major,FYUP,1,1,Batch-4,5,Theory,5,0,1,6,Dr. Smita Joshi,90,Basic Financial,,Project (50%) + Presentation (30%) + Viva (20%)
628,UGMA11BSIB4,Business Studies IV,Major,FYUP,1,1,Batch-4,3,Theory,3,0,1,4,Dr. Bharti Sharma,80,Basic Business,,Project (50%) + Presentation (30%) + Viva (20%)
629,UGMA11LVB4,Literature V,Major,FYUP,1,1,Batch-4,3,Theory,3,0,1,4,Dr. Vidya Sagar,70,,,Project (50%) + Presentation (30%) + Viva (20%)
630,UGMA11BEIB4,Business Ethics I,Major,FYUP,1,1,Batch-4,5,Theory,5,0,1,6,Prof. Ashish Yadav,73,,,Continuous Assessment (40%) + End-term (60%)
631,UGMI11CSB4,Climate Studies,Minor,FYUP,1,1,Batch-4,2,Theory,2,0,0,2,Dr. Seema Singh,43,,,Continuous Assessment (40%) + End-term (60%)
632,UGMI11SWIB4,Social Work II,Minor,FYUP,1,1,Batch-4,2,Theory,2,0,0,2,Dr. Madhavi Sharma,45,Basic Social,,Continuous Assessment (40%) + End-term (60%)
633,UGMI11PSIB4,Peace Studies III,Minor,FYUP,1,1,Batch-4,3,Theory,3,0,1,4,Prof. Pramod Mishra,49,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
634,UGMI11ASIB4,Area Studies IV,Minor,FYUP,1,1,Batch-4,3,Theory,3,0,1,4,Prof. Sanjay Kumar,52,,,Practical (60%) + Theory (40%)
635,UGMI11PVB4,Psychology V,Minor,FYUP,1,1,Batch-4,4,Theory,4,0,1,5,Dr. Shruti Iyer,52,Basic Psychology,,Practical (60%) + Theory (40%)
636,UGSK11SMMB4,Social Media Management,Skill-Based,FYUP,1,1,Batch-4,2,Practical,1,0,1,2,Dr. Aditi Saxena,29,,,Practical (60%) + Theory (40%)
637,UGSK11CTIB4,Critical Thinking II,Skill-Based,FYUP,1,1,Batch-4,3,Practical,2,0,1,3,Prof. Subhash Patel,35,,,Project (50%) + Presentation (30%) + Viva (20%)
638,UGSK11EIIB4,Emotional Intelligence III,Skill-Based,FYUP,1,1,Batch-4,3,Practical,2,0,1,3,Prof. Arun Kumar,33,,,Continuous Assessment (40%) + End-term (60%)
639,UGSK11CSIB4,Communication Skills IV,Skill-Based,FYUP,1,1,Batch-4,3,Practical,2,0,1,3,Dr. Sushma Goyal,34,,,Continuous Assessment (40%) + End-term (60%)
640,UGSK11FL(B4,Foreign Language (Japanese) V,Skill-Based,FYUP,1,1,Batch-4,3,Practical,2,0,1,3,Dr. Suman Devi,29,,,Project (50%) + Presentation (30%) + Viva (20%)
641,UGAE11ESB4,Environmental Studies,AEC,FYUP,1,1,Batch-4,3,Theory,3,0,1,4,Dr. Gita Verma,35,Basic Environmental,,Project (50%) + Presentation (30%) + Viva (20%)
642,UGAE11IAWB4,Internet and Web Technologies II,AEC,FYUP,1,1,Batch-4,2,Theory,2,0,0,2,Prof. Pramod Mishra,28,Basic Internet,,Continuous Assessment (40%) + End-term (60%)
643,UGAE11HCIB4,Hindi Communication III,AEC,FYUP,1,1,Batch-4,2,Theory,2,0,0,2,Prof. Anil Kumar,31,,,Project (50%) + Presentation (30%) + Viva (20%)
644,UGAE11MTIB4,Mathematical Thinking IV,AEC,FYUP,1,1,Batch-4,2,Theory,2,0,0,2,Prof. Varun Chopra,31,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
645,UGAE11ASVB4,Analytical Skills V,AEC,FYUP,1,1,Batch-4,3,Theory,3,0,1,4,Dr. Rashmi Sinha,35,,,Practical (60%) + Theory (40%)
646,UGVA11CDB4,Community Development,VAC,FYUP,1,1,Batch-4,2,Theory,2,0,0,2,Dr. Shruti Iyer,32,Basic Community,,Practical (60%) + Theory (40%)
647,UGVA11FMAB4,Folk Music and Dance II,VAC,FYUP,1,1,Batch-4,1,Theory,1,0,0,1,Prof. Amit Singh,31,,,Practical (60%) + Theory (40%)
648,UGVA11CDIB4,Community Development III,VAC,FYUP,1,1,Batch-4,2,Theory,2,0,0,2,Dr. Geeta Sharma,30,,,Practical (60%) + Theory (40%)
649,UGVA11HVIB4,Human Values IV,VAC,FYUP,1,1,Batch-4,1,Theory,1,0,0,1,Prof. Vijay Prasad,30,,,Practical (60%) + Theory (40%)
650,UGVA11YAMB4,Yoga and Meditation V,VAC,FYUP,1,1,Batch-4,2,Theory,2,0,0,2,Prof. Raman Patel,34,,,Continuous Assessment (40%) + End-term (60%)
651,UGMA12AIB4,Artificial Intelligence,Major,FYUP,1,2,Batch-4,4,Theory,4,0,1,5,Prof. Rajesh Kumar,80,Basic Artificial,,Continuous Assessment (40%) + End-term (60%)
652,UGMA12ETIB4,Educational Technology II,Major,FYUP,1,2,Batch-4,4,Theory,4,0,1,5,Prof. Kiran Desai,90,,,Practical (60%) + Theory (40%)
653,UGMA12EIB4,Economics III,Major,FYUP,1,2,Batch-4,5,Theory,5,0,1,6,Prof. Naveen Joshi,86,,,Continuous Assessment (40%) + End-term (60%)
654,UGMA12LDIB4,Learning Disabilities IV,Major,FYUP,1,2,Batch-4,5,Theory,5,0,1,6,Dr. Shalini Gupta,83,Basic Learning,,Mid-term (30%) + End-term (50%) + Assignment (20%)
655,UGMA12IBVB4,International Business V,Major,FYUP,1,2,Batch-4,3,Theory,3,0,1,4,Dr. Ritu Singh,80,,,Project (50%) + Presentation (30%) + Viva (20%)
656,UGMA12MBIB4,Molecular Biology I,Major,FYUP,1,2,Batch-4,5,Theory,5,0,1,6,Prof. Mukesh Agarwal,87,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
657,UGMI12CRB4,Conflict Resolution,Minor,FYUP,1,2,Batch-4,3,Theory,3,0,1,4,Dr. Pushpa Jain,46,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
658,UGMI12CRIB4,Conflict Resolution II,Minor,FYUP,1,2,Batch-4,3,Theory,3,0,1,4,Prof. Bhushan Patel,43,Basic Conflict,,Project (50%) + Presentation (30%) + Viva (20%)
659,UGMI12RDIB4,Rural Development III,Minor,FYUP,1,2,Batch-4,4,Theory,4,0,1,5,Dr. Sonal Mishra,42,,,Practical (60%) + Theory (40%)
660,UGMI12CSIB4,Climate Studies IV,Minor,FYUP,1,2,Batch-4,2,Theory,2,0,0,2,Prof. Arun Kumar,54,,,Project (50%) + Presentation (30%) + Viva (20%)
661,UGMI12UPVB4,Urban Planning V,Minor,FYUP,1,2,Batch-4,2,Theory,2,0,0,2,Dr. Seema Chandra,45,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
662,UGSK12FL(B4,Foreign Language (Japanese),Skill-Based,FYUP,1,2,Batch-4,2,Practical,1,0,1,2,Dr. Urvashi Sharma,29,,,Practical (60%) + Theory (40%)
663,UGSK12DMIB4,Digital Marketing II,Skill-Based,FYUP,1,2,Batch-4,2,Practical,1,0,1,2,Dr. Kavya Reddy,33,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
664,UGSK12WDIB4,Web Development III,Skill-Based,FYUP,1,2,Batch-4,2,Practical,1,0,1,2,Prof. Kiran Desai,30,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
665,UGSK12SLIB4,Sign Language IV,Skill-Based,FYUP,1,2,Batch-4,3,Practical,2,0,1,3,Dr. Seema Singh,32,Basic Sign,,Practical (60%) + Theory (40%)
666,UGSK12PSVB4,Presentation Skills V,Skill-Based,FYUP,1,2,Batch-4,3,Practical,2,0,1,3,Dr. Meera Gupta,32,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
667,UGAE12RLB4,Regional Language,AEC,FYUP,1,2,Batch-4,2,Theory,2,0,0,2,Dr. Ritu Malhotra,32,,,Project (50%) + Presentation (30%) + Viva (20%)
668,UGAE12STIB4,Scientific Temper II,AEC,FYUP,1,2,Batch-4,2,Theory,2,0,0,2,Dr. Sonal Mishra,33,Basic Scientific,,Practical (60%) + Theory (40%)
669,UGAE12ECIB4,English Communication III,AEC,FYUP,1,2,Batch-4,3,Theory,3,0,1,4,Dr. Shalini Gupta,34,,,Continuous Assessment (40%) + End-term (60%)
670,UGAE12CFIB4,Computer Fundamentals IV,AEC,FYUP,1,2,Batch-4,3,Lab,2,2,0,4,Dr. Pallavi Dixit,31,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
671,UGAE12AIVB4,Academic Integrity V,AEC,FYUP,1,2,Batch-4,2,Theory,2,0,0,2,Prof. Sunil Bhatt,28,,,Practical (60%) + Theory (40%)
672,UGVA12CAB4,Climate Action,VAC,FYUP,1,2,Batch-4,1,Theory,1,0,0,1,Dr. Rina Sharma,30,,,Continuous Assessment (40%) + End-term (60%)
673,UGVA12OFIB4,Organic Farming II,VAC,FYUP,1,2,Batch-4,1,Theory,1,0,0,1,Prof. Ramesh Singh,30,,,Project (50%) + Presentation (30%) + Viva (20%)
674,UGVA12SSAB4,Social Service and Outreach III,VAC,FYUP,1,2,Batch-4,1,Theory,1,0,0,1,Dr. Usha Rani,35,,,Practical (60%) + Theory (40%)
675,UGVA12CAIB4,Climate Action IV,VAC,FYUP,1,2,Batch-4,1,Theory,1,0,0,1,Dr. Manisha Chandra,28,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
676,UGVA12SSAB4,Social Service and Outreach V,VAC,FYUP,1,2,Batch-4,2,Theory,2,0,0,2,Dr. Ritu Singh,32,,,Continuous Assessment (40%) + End-term (60%)
677,UGMA23POEB4,Philosophy of Education,Major,FYUP,2,3,Batch-4,5,Theory,5,0,1,6,Prof. Suresh Pandey,71,,,Practical (60%) + Theory (40%)
678,UGMA23FAIB4,Fine Arts II,Major,FYUP,2,3,Batch-4,5,Theory,5,0,1,6,Dr. Rina Sharma,83,,,Project (50%) + Presentation (30%) + Viva (20%)
679,UGMA23AIB4,Auditing III,Major,FYUP,2,3,Batch-4,3,Theory,3,0,1,4,Prof. Rajesh Kumar,75,,,Continuous Assessment (40%) + End-term (60%)
680,UGMA23AHIB4,Art History IV,Major,FYUP,2,3,Batch-4,4,Theory,4,0,1,5,Dr. Swati Kapoor,75,Basic Art,,Practical (60%) + Theory (40%)
681,UGMA23TSVB4,Theatre Studies V,Major,FYUP,2,3,Batch-4,4,Theory,4,0,1,5,Dr. Lata Sharma,82,,,Continuous Assessment (40%) + End-term (60%)
682,UGMA23GEIB4,Gifted Education I,Major,FYUP,2,3,Batch-4,4,Theory,4,0,1,5,Prof. Manoj Shukla,82,,,Project (50%) + Presentation (30%) + Viva (20%)
683,UGMI23DSB4,Development Studies,Minor,FYUP,2,3,Batch-4,4,Theory,4,0,1,5,Prof. Gaurav Tiwari,40,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
684,UGMI23CRIB4,Comparative Religion II,Minor,FYUP,2,3,Batch-4,4,Theory,4,0,1,5,Prof. Nitin Agarwal,49,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
685,UGMI23RDIB4,Rural Development III,Minor,FYUP,2,3,Batch-4,3,Theory,3,0,1,4,Dr. Sarita Singh,51,,,Project (50%) + Presentation (30%) + Viva (20%)
686,UGMI23GTIB4,Game Theory IV,Minor,FYUP,2,3,Batch-4,2,Theory,2,0,0,2,Dr. Manisha Chandra,41,Basic Game,,Mid-term (30%) + End-term (50%) + Assignment (20%)
687,UGMI23GTVB4,Game Theory V,Minor,FYUP,2,3,Batch-4,3,Theory,3,0,1,4,Dr. Sunita Verma,43,,,Continuous Assessment (40%) + End-term (60%)
688,UGSK23RMB4,Research Methods,Skill-Based,FYUP,2,3,Batch-4,2,Practical,1,0,1,2,Prof. Deepak Agarwal,33,,,Practical (60%) + Theory (40%)
689,UGSK23IACB4,Innovation and Creativity II,Skill-Based,FYUP,2,3,Batch-4,2,Practical,1,0,1,2,Dr. Vidya Sagar,32,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
690,UGSK23FLIB4,Financial Literacy III,Skill-Based,FYUP,2,3,Batch-4,3,Practical,2,0,1,3,Prof. Brijesh Tiwari,26,,,Project (50%) + Presentation (30%) + Viva (20%)
691,UGSK23SMIB4,Stress Management IV,Skill-Based,FYUP,2,3,Batch-4,3,Practical,2,0,1,3,Dr. Bharti Sharma,26,,,Project (50%) + Presentation (30%) + Viva (20%)
692,UGSK23MADB4,Mobile App Development V,Skill-Based,FYUP,2,3,Batch-4,3,Practical,2,0,1,3,Prof. Priyanka Sharma,33,,,Practical (60%) + Theory (40%)
693,UGAE23CFB4,Computer Fundamentals,AEC,FYUP,2,3,Batch-4,3,Lab,2,2,0,4,Prof. Gaurav Tiwari,32,,,Practical (60%) + Theory (40%)
694,UGAE23LSIB4,Life Skills II,AEC,FYUP,2,3,Batch-4,3,Theory,3,0,1,4,Dr. Jyoti Sharma,30,Basic Life,,Practical (60%) + Theory (40%)
695,UGAE23ECIB4,English Communication III,AEC,FYUP,2,3,Batch-4,2,Theory,2,0,0,2,Dr. Manju Agarwal,28,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
696,UGAE23REIB4,Research Ethics IV,AEC,FYUP,2,3,Batch-4,3,Theory,3,0,1,4,Dr. Archana Singh,27,,,Continuous Assessment (40%) + End-term (60%)
697,UGAE23ASVB4,Analytical Skills V,AEC,FYUP,2,3,Batch-4,2,Theory,2,0,0,2,Dr. Lakshmi Narayan,31,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
698,UGVA23WMB4,Waste Management,VAC,FYUP,2,3,Batch-4,2,Theory,2,0,0,2,Dr. Gita Verma,28,,,Practical (60%) + Theory (40%)
699,UGVA23EAMB4,Ethics and Moral Values II,VAC,FYUP,2,3,Batch-4,1,Theory,1,0,0,1,Prof. Rohit Mehta,27,,,Continuous Assessment (40%) + End-term (60%)
700,UGVA23REIB4,Renewable Energy III,VAC,FYUP,2,3,Batch-4,1,Theory,1,0,0,1,Prof. Santosh Kumar,26,,,Project (50%) + Presentation (30%) + Viva (20%)
701,UGVA23HVIB4,Human Values IV,VAC,FYUP,2,3,Batch-4,2,Theory,2,0,0,2,Dr. Meera Gupta,29,,,Continuous Assessment (40%) + End-term (60%)
702,UGVA23WCVB4,Water Conservation V,VAC,FYUP,2,3,Batch-4,2,Theory,2,0,0,2,Prof. Vinay Joshi,28,,,Practical (60%) + Theory (40%)
703,UGMA24CBB4,Cell Biology,Major,FYUP,2,4,Batch-4,5,Theory,5,0,1,6,Dr. Usha Rani,84,,,Continuous Assessment (40%) + End-term (60%)
704,UGMA24CAIB4,Cost Accounting II,Major,FYUP,2,4,Batch-4,5,Theory,5,0,1,6,Prof. Suresh Pandey,72,Basic Cost,,Practical (60%) + Theory (40%)
705,UGMA24MIB4,Mathematics III,Major,FYUP,2,4,Batch-4,3,Theory,3,0,1,4,Prof. Anil Kumar,81,Basic Mathematics,,Continuous Assessment (40%) + End-term (60%)
706,UGMA24IEIB4,Inclusive Education IV,Major,FYUP,2,4,Batch-4,4,Theory,4,0,1,5,Prof. Sanjay Joshi,82,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
707,UGMA24LVB4,Logic V,Major,FYUP,2,4,Batch-4,3,Theory,3,0,1,4,Dr. Priya Sharma,85,Basic Logic,,Practical (60%) + Theory (40%)
708,UGMA24BSIB4,Business Studies I,Major,FYUP,2,4,Batch-4,5,Theory,5,0,1,6,Prof. Yogesh Kumar,72,Basic Business,,Practical (60%) + Theory (40%)
709,UGMI24BEB4,Behavioral Economics,Minor,FYUP,2,4,Batch-4,4,Theory,4,0,1,5,Prof. Nitin Bhatia,46,,,Project (50%) + Presentation (30%) + Viva (20%)
710,UGMI24CSIB4,Climate Studies II,Minor,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Prof. Manish Agrawal,44,Basic Climate,,Project (50%) + Presentation (30%) + Viva (20%)
711,UGMI24SWIB4,Social Work III,Minor,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Prof. Rajesh Kumar,49,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
712,UGMI24GTIB4,Game Theory IV,Minor,FYUP,2,4,Batch-4,4,Theory,4,0,1,5,Dr. Smita Joshi,45,Basic Game,,Project (50%) + Presentation (30%) + Viva (20%)
713,UGMI24PAVB4,Public Administration V,Minor,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Prof. Yogesh Kumar,51,,,Project (50%) + Presentation (30%) + Viva (20%)
714,UGSK24CEB4,Community Engagement,Skill-Based,FYUP,2,4,Batch-4,3,Practical,2,0,1,3,Prof. Anuj Kumar,33,,,Practical (60%) + Theory (40%)
715,UGSK24FL(B4,Foreign Language (Japanese) II,Skill-Based,FYUP,2,4,Batch-4,3,Practical,2,0,1,3,Prof. Vinay Joshi,28,,,Practical (60%) + Theory (40%)
716,UGSK24FLIB4,Financial Literacy III,Skill-Based,FYUP,2,4,Batch-4,3,Practical,2,0,1,3,Dr. Suman Devi,30,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
717,UGSK24SLIB4,Sign Language IV,Skill-Based,FYUP,2,4,Batch-4,3,Practical,2,0,1,3,Prof. Ramesh Singh,27,,,Practical (60%) + Theory (40%)
718,UGSK24PSVB4,Problem Solving V,Skill-Based,FYUP,2,4,Batch-4,2,Practical,1,0,1,2,Prof. Ramesh Singh,30,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
719,UGAE24DLB4,Digital Literacy,AEC,FYUP,2,4,Batch-4,3,Theory,3,0,1,4,Prof. Ajit Gupta,26,,,Project (50%) + Presentation (30%) + Viva (20%)
720,UGAE24LSIB4,Life Skills II,AEC,FYUP,2,4,Batch-4,3,Theory,3,0,1,4,Dr. Shweta Saxena,33,,,Practical (60%) + Theory (40%)
721,UGAE24CFIB4,Computer Fundamentals III,AEC,FYUP,2,4,Batch-4,3,Lab,2,2,0,4,Dr. Neha Bansal,28,Basic Computer,,Practical (60%) + Theory (40%)
722,UGAE24ECIB4,English Communication IV,AEC,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Prof. Vikas Yadav,28,,,Continuous Assessment (40%) + End-term (60%)
723,UGAE24ILVB4,Information Literacy V,AEC,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Dr. Sadhna Mishra,28,,,Continuous Assessment (40%) + End-term (60%)
724,UGVA24IKSB4,Indian Knowledge Systems,VAC,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Dr. Sharda Gupta,30,Basic Indian,,Practical (60%) + Theory (40%)
725,UGVA24SSAB4,Social Service and Outreach II,VAC,FYUP,2,4,Batch-4,1,Theory,1,0,0,1,Prof. Suresh Pandey,26,,,Project (50%) + Presentation (30%) + Viva (20%)
726,UGVA24AAWB4,Ayurveda and Wellness III,VAC,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Prof. Prakash Verma,33,,,Practical (60%) + Theory (40%)
727,UGVA24SLIB4,Sustainable Living IV,VAC,FYUP,2,4,Batch-4,1,Theory,1,0,0,1,Dr. Mohit Bansal,28,Basic Sustainable,,Mid-term (30%) + End-term (50%) + Assignment (20%)
728,UGVA24CAVB4,Climate Action V,VAC,FYUP,2,4,Batch-4,1,Theory,1,0,0,1,Prof. Arun Kumar,30,,,Project (50%) + Presentation (30%) + Viva (20%)
729,UGMA35DMB4,Digital Marketing,Major,FYUP,3,5,Batch-4,4,Theory,4,0,1,5,Dr. Sunanda Jain,78,Basic Digital,,Continuous Assessment (40%) + End-term (60%)
