course_id,course_code,course_name,category,programme,year,semester,batch,credits,course_type,theory_hours,lab_hours,tutorial_hours,total_weekly_hours,faculty_assigned,enrollment,prerequisite,co_requisite,assessment_pattern
569,ITEPVA36REIB3,Renewable Energy II,VAC,ITEP,3,6,Batch-3,2,Theory,2,0,0,2,Dr. Lata Sharma,10,,,Project (50%) + Presentation (30%) + Viva (20%)
570,ITEPVA36TAAB3,Traditional Arts and Crafts III,VAC,ITEP,3,6,Batch-3,1,Theory,1,0,0,1,Dr. Lakshmi Narayan,18,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
571,ITEPVA36CHIB3,Cultural Heritage IV,VAC,ITEP,3,6,Batch-3,1,Theory,1,0,0,1,Dr. Sunanda Jain,18,Basic Cultural,,Continuous Assessment (40%) + End-term (60%)
572,ITEPVA36CHVB3,Cultural Heritage V,VAC,ITEP,3,6,Batch-3,1,Theory,1,0,0,1,Prof. Gaurav Tiwari,10,Basic Cultural,,Mid-term (30%) + End-term (50%) + Assignment (20%)
573,ITEPMA47FOEB3,Foundations of Education,Major,ITEP,4,7,Batch-3,5,Theory,5,0,1,6,Dr. Rekha Devi,23,Basic Foundations,,Continuous Assessment (40%) + End-term (60%)
574,ITEPMA47GEIB3,Gifted Education II,Major,ITEP,4,7,Batch-3,5,Theory,5,0,1,6,Prof. Mahesh Singh,30,Basic Gifted,,Mid-term (30%) + End-term (50%) + Assignment (20%)
575,ITEPMA47POEB3,Philosophy of Education III,Major,ITEP,4,7,Batch-3,4,Theory,4,0,1,5,Prof. Sanjay Kumar,26,,,Project (50%) + Presentation (30%) + Viva (20%)
576,ITEPMA47AACB3,Adult and Continuing Education IV,Major,ITEP,4,7,Batch-3,5,Theory,5,0,1,6,Dr. Sarita Singh,32,,,Practical (60%) + Theory (40%)
577,ITEPMA47CAPB3,Curriculum and Pedagogy V,Major,ITEP,4,7,Batch-3,3,Theory,3,0,1,4,Dr. Seema Singh,37,,,Practical (60%) + Theory (40%)
578,ITEPMA47POEB3,Philosophy of Education I,Major,ITEP,4,7,Batch-3,5,Theory,5,0,1,6,Dr. Nirmala Devi,32,,,Practical (60%) + Theory (40%)
579,ITEPMI47DSB3,Development Studies,Minor,ITEP,4,7,Batch-3,3,Theory,3,0,1,4,Prof. Ashish Yadav,22,,,Practical (60%) + Theory (40%)
580,ITEPMI47LSIB3,Library Science II,Minor,ITEP,4,7,Batch-3,4,Theory,4,0,1,5,Dr. Kavya Reddy,19,,,Practical (60%) + Theory (40%)
581,ITEPMI47BEIB3,Behavioral Economics III,Minor,ITEP,4,7,Batch-3,3,Theory,3,0,1,4,Prof. Pramod Mishra,24,,,Project (50%) + Presentation (30%) + Viva (20%)
582,ITEPMI47IRIB3,International Relations IV,Minor,ITEP,4,7,Batch-3,4,Theory,4,0,1,5,Prof. Manish Agrawal,13,,,Continuous Assessment (40%) + End-term (60%)
583,ITEPMI47CSVB3,Climate Studies V,Minor,ITEP,4,7,Batch-3,4,Theory,4,0,1,5,Prof. Subhash Goel,13,,,Practical (60%) + Theory (40%)
584,ITEPSK47TWB3,Technical Writing,Skill-Based,ITEP,4,7,Batch-3,2,Practical,1,0,1,2,Prof. Varun Chopra,14,,,Practical (60%) + Theory (40%)
585,ITEPSK47TACB3,Teamwork and Collaboration II,Skill-Based,ITEP,4,7,Batch-3,3,Practical,2,0,1,3,Dr. Rekha Devi,8,,,Practical (60%) + Theory (40%)
586,ITEPSK47ITIB3,ICT Tools in Education III,Skill-Based,ITEP,4,7,Batch-3,3,Lab,2,2,0,4,Prof. Rakesh Gupta,14,Basic ICT,,Practical (60%) + Theory (40%)
587,ITEPSK47CTIB3,Critical Thinking IV,Skill-Based,ITEP,4,7,Batch-3,2,Practical,1,0,1,2,Dr. Alka Shukla,13,Basic Critical,,Mid-term (30%) + End-term (50%) + Assignment (20%)
588,ITEPSK47MADB3,Mobile App Development V,Skill-Based,ITEP,4,7,Batch-3,3,Practical,2,0,1,3,Prof. Gaurav Tiwari,12,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
589,ITEPAE47ILB3,Information Literacy,AEC,ITEP,4,7,Batch-3,2,Theory,2,0,0,2,Dr. Madhuri Patil,10,Basic Information,,Mid-term (30%) + End-term (50%) + Assignment (20%)
590,ITEPAE47HCIB3,Hindi Communication II,AEC,ITEP,4,7,Batch-3,3,Theory,3,0,1,4,Dr. Sudha Singh,10,Basic Hindi,,Continuous Assessment (40%) + End-term (60%)
591,ITEPAE47AIIB3,Academic Integrity III,AEC,ITEP,4,7,Batch-3,3,Theory,3,0,1,4,Dr. Sharda Gupta,8,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
592,ITEPAE47IAWB3,Internet and Web Technologies IV,AEC,ITEP,4,7,Batch-3,3,Theory,3,0,1,4,Prof. Deepak Gupta,14,,,Project (50%) + Presentation (30%) + Viva (20%)
593,ITEPAE47ILVB3,Information Literacy V,AEC,ITEP,4,7,Batch-3,2,Theory,2,0,0,2,Dr. Manisha Chandra,14,,,Project (50%) + Presentation (30%) + Viva (20%)
594,ITEPVA47REB3,Renewable Energy,VAC,ITEP,4,7,Batch-3,2,Theory,2,0,0,2,Dr. Sarita Singh,13,,,Project (50%) + Presentation (30%) + Viva (20%)
595,ITEPVA47CVIB3,Constitutional Values II,VAC,ITEP,4,7,Batch-3,1,Theory,1,0,0,1,Prof. Mukesh Agarwal,8,,,Practical (60%) + Theory (40%)
596,ITEPVA47HVIB3,Human Values III,VAC,ITEP,4,7,Batch-3,1,Theory,1,0,0,1,Dr. Sarita Singh,8,,,Project (50%) + Presentation (30%) + Viva (20%)
597,ITEPVA47SSAB3,Social Service and Outreach IV,VAC,ITEP,4,7,Batch-3,1,Theory,1,0,0,1,Dr. Seema Chandra,14,Basic Social,,Project (50%) + Presentation (30%) + Viva (20%)
598,ITEPVA47IPAB3,Indian Philosophy and Traditions V,VAC,ITEP,4,7,Batch-3,1,Theory,1,0,0,1,Prof. Anil Patel,15,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
599,ITEPMA48CEB3,Comparative Education,Major,ITEP,4,8,Batch-3,5,Theory,5,0,1,6,Prof. Prakash Verma,31,,,Continuous Assessment (40%) + End-term (60%)
600,ITEPMA48RMIB3,Research Methods in Education II,Major,ITEP,4,8,Batch-3,4,Theory,4,0,1,5,Prof. Yogesh Kumar,38,,,Project (50%) + Presentation (30%) + Viva (20%)
601,ITEPMA48GAEB3,Gender and Education III,Major,ITEP,4,8,Batch-3,4,Theory,4,0,1,5,Prof. Sneha Jain,37,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
602,ITEPMA48PEIB3,Peace Education IV,Major,ITEP,4,8,Batch-3,3,Theory,3,0,1,4,Dr. Rashmi Sinha,26,,,Continuous Assessment (40%) + End-term (60%)
603,ITEPMA48RMIB3,Research Methods in Education V,Major,ITEP,4,8,Batch-3,5,Theory,5,0,1,6,Dr. Rashmi Sinha,24,Basic Research,,Project (50%) + Presentation (30%) + Viva (20%)
604,ITEPMA48PEIB3,Peace Education I,Major,ITEP,4,8,Batch-3,5,Theory,5,0,1,6,Dr. Nisha Verma,39,Basic Peace,,Continuous Assessment (40%) + End-term (60%)
605,ITEPMI48CB3,Criminology,Minor,ITEP,4,8,Batch-3,2,Theory,2,0,0,2,Prof. Brijesh Tiwari,15,,,Continuous Assessment (40%) + End-term (60%)
606,ITEPMI48IRIB3,International Relations II,Minor,ITEP,4,8,Batch-3,2,Theory,2,0,0,2,Prof. Mukesh Agarwal,12,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
607,ITEPMI48DHIB3,Digital Humanities III,Minor,ITEP,4,8,Batch-3,2,Theory,2,0,0,2,Dr. Manju Agarwal,19,Basic Digital,,Project (50%) + Presentation (30%) + Viva (20%)
608,ITEPMI48CSIB3,Cognitive Science IV,Minor,ITEP,4,8,Batch-3,4,Theory,4,0,1,5,Dr. Nidhi Goyal,16,Basic Cognitive,,Practical (60%) + Theory (40%)
609,ITEPMI48ASVB3,Area Studies V,Minor,ITEP,4,8,Batch-3,3,Theory,3,0,1,4,Prof. Mukesh Agarwal,18,,,Project (50%) + Presentation (30%) + Viva (20%)
610,ITEPSK48EMB3,Event Management,Skill-Based,ITEP,4,8,Batch-3,2,Practical,1,0,1,2,Dr. Archana Singh,10,,,Continuous Assessment (40%) + End-term (60%)
611,ITEPSK48PSIB3,Presentation Skills II,Skill-Based,ITEP,4,8,Batch-3,3,Practical,2,0,1,3,Prof. Praveen Kumar,11,,,Practical (60%) + Theory (40%)
612,ITEPSK48IACB3,Innovation and Creativity III,Skill-Based,ITEP,4,8,Batch-3,2,Practical,1,0,1,2,Dr. Kavya Reddy,12,Basic Innovation,,Project (50%) + Presentation (30%) + Viva (20%)
613,ITEPSK48PSIB3,Presentation Skills IV,Skill-Based,ITEP,4,8,Batch-3,2,Practical,1,0,1,2,Dr. Sarita Bhardwaj,12,,,Continuous Assessment (40%) + End-term (60%)
614,ITEPSK48ITIB3,ICT Tools in Education V,Skill-Based,ITEP,4,8,Batch-3,2,Lab,1,2,0,3,Prof. Ramesh Verma,12,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
615,ITEPAE48STB3,Scientific Temper,AEC,ITEP,4,8,Batch-3,3,Theory,3,0,1,4,Dr. Seema Chandra,12,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
616,ITEPAE48MTIB3,Mathematical Thinking II,AEC,ITEP,4,8,Batch-3,2,Theory,2,0,0,2,Dr. Nisha Verma,16,Basic Mathematical,,Practical (60%) + Theory (40%)
617,ITEPAE48HCIB3,Hindi Communication III,AEC,ITEP,4,8,Batch-3,3,Theory,3,0,1,4,Dr. Nisha Verma,16,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
618,ITEPAE48DPAB3,Data Privacy and Ethics IV,AEC,ITEP,4,8,Batch-3,3,Theory,3,0,1,4,Prof. Praveen Kumar,10,Basic Data,,Mid-term (30%) + End-term (50%) + Assignment (20%)
619,ITEPAE48HCVB3,Hindi Communication V,AEC,ITEP,4,8,Batch-3,3,Theory,3,0,1,4,Prof. Arjun Nair,15,,,Continuous Assessment (40%) + End-term (60%)
620,ITEPVA48CVB3,Constitutional Values,VAC,ITEP,4,8,Batch-3,1,Theory,1,0,0,1,Prof. Subhash Patel,9,,,Practical (60%) + Theory (40%)
621,ITEPVA48YAMB3,Yoga and Meditation II,VAC,ITEP,4,8,Batch-3,2,Theory,2,0,0,2,Dr. Seema Chandra,14,,,Continuous Assessment (40%) + End-term (60%)
622,ITEPVA48EAMB3,Ethics and Moral Values III,VAC,ITEP,4,8,Batch-3,2,Theory,2,0,0,2,Prof. Naveen Joshi,10,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
623,ITEPVA48SLIB3,Sustainable Living IV,VAC,ITEP,4,8,Batch-3,2,Theory,2,0,0,2,Prof. Varun Chopra,8,,,Continuous Assessment (40%) + End-term (60%)
624,ITEPVA48CHVB3,Cultural Heritage V,VAC,ITEP,4,8,Batch-3,1,Theory,1,0,0,1,Dr. Aditi Saxena,13,,,Project (50%) + Presentation (30%) + Viva (20%)
